2912,704
3597,667
1424,611
965,353
1366,159
1985,386
457,631
3949,244
3212,230
1394,765
3101,616
1276,879
3626,239
2.88,831
3629,572
2647,850
4294,809
3761,116
548,280
3552,322
1457,871
4139,199
2213,405
4133,694
1038,329
669,689
1913,809
3558,893
1643,667
1545,273
933,800
4551,202
3819,574
3526,574
4005,150
1845,679
848,289
991,203
1634,902
2355,416
4386,804
1671,612
1887,753
356,190
1.77,800
2183,449
455,610
1205,862
1131,551
3578,593
3167,640
1.64,823
635,241
1845,217
1416,141
3427,931
3054,922
967,773
1731,431
778,839
3125,757
3776,761
4156,164
2914,876
3731,162
719,622
1272,335
2009,419
834,196
3848,243
3702,710
4121,848
1467,320
4.16,830
3403,243
2282,396
1174,543
257,776
3.01,878
1096,336
479,766
3743,558
1.69,853
3114,816
3.73,132
2072,750
3725,914
1213,137
1435,950
814,859
235,222
1148,958
4006,242
4133,589
3963,340
1117,323
2923,850
4136,693
4108,862
2861,719
3713,777
1946,442
4249,286
3112,604
3909,156
3099,270
981,314
795,246
3219,881
4439,207
3731,680
1148,121
1554,237
1377,292
3.78,619
3917,121
1628,647
1151,595
3016,616
2569,420
4027,719
295,759
4146,643
2694,667
1471,188
2906,654
3256,886
279,837
2645,712
1062,558
286,646
3981,709
368,215
3875,936
3913,306
759,869
3925,280
1139,332
4148,842
1.43,717
1395,693
3736,270
3448,139
617,199
728,601
366,842
3615,948
1.66,919
2916,716
1.7,867
1.23,597
3408,615
0.57,816
1189,253
524,879
3491,752
1632,679
587,155
1451,773
1336,773
1.25,950
2958,212
3.18,818
3.98,242
1388,669
556,308
1982,433
1557,712
1476,317
527,610
1413,163
655,854
4003,940
2876,622
1834,758
2624,824
4085,198
618,841
3802,876
3.67,343
4141,184
647,901
0.22,704
784,337
1.57,916
1235,321
718,892
3.5,223
3.4,572
1.28,951
1868,230
352,868
3.4,144
4292,208
3858,784
2929,182
3643,549
1265,939
3791,908
344,192
3686,714
4279,688
437,270
1.69,880
1702,145
1921,713
417,290
4442,242
4308,730
1155,542
3625,623
4075,148
1763,609
2926,685
698,771
1209,667
4177,856
4033,617
3948,819
247,293
1.28,908
491,880
601,186
3531,852
1082,806
3616,289
1699,297
3488,212
966,633
1345,575
3877,624
1901,222
298,675
1268,140
2725,848
4185,854
1018,559
2347,426
661,892
3015,275
1695,413
1199,614
3545,762
1831,235
601,584
383,759
3496,587
3144,899
3312,897
0.34,732
1.54,688
3262,546
585,249
3425,860
3802,600
3719,312
448,846
1948,795
897,116
1689,739
966,853
261,701
3043,228
799,684
4314,252
4172,834
3.16,252
4249,293
1251,831
4003,757
814,581
1301,585
1244,330
894,532
3135,935
3.7,838
1901,833
1.22,906
1244,262
3427,637
1919,270
2658,366
1574,745
1022,695
262,821
3393,968
4253,152
1852,639
1.99,714
323,766
3673,654
704,915
4489,299
1345,610
2379,380
3278,961
3102,293
3051,212
239,757
1.3,778
3765,117
3654,271
4135,318
3503,251
3799,301
1521,301
1212,959
1.66,767
3222,177
1257,594
2413,456
3769,139
1779,408
4221,298
3645,211
3559,889
2991,620
3445,968
1773,251
2802,629
1504,818
3979,800
812,120
4259,830
933,256
869,642
2876,770
719,871
1689,285
4355,741
3341,187
2.98,828
3704,756
1035,334
2606,794
601,642
2873,885
993,690
4.51,207
2534,393
1171,212
3875,173
1649,213
1432,705
3607,951
3661,769
2037,249
4212,680
4081,813
3.85,850
3531,611
2735,415
535,742
3069,802
2833,831
4144,333
364,770
1635,824
381,727
1.34,853
3.52,955
3438,584
1816,420
1032,350
1311,595
3841,242
4305,678
1491,166
1806,760
3.53,719
1688,245
2741,768
4.21,175
3726,748
3588,140
3389,826
3425,217
4405,140
764,160
4157,810
3949,245
3097,632
1422,754
3739,331
4098,791
978,917
3422,674
2784,730
1069,662
1887,272
1206,639
2615,426
1089,879
4305,294
3077,799
4047,625
846,268
989,622
4119,831
4011,726
4297,800
468,667
1076,253
1698,206
3033,733
1428,816
3054,722
1917,747
691,884
2109,424
1305,682
3624,879
3841,632
3511,762
1925,261
3226,289
1487,667
4.44,266
826,846
3279,561
1035,776
794,831
3.63,719
1695,178
3459,902
1264,905
981,128
1.91,811
4196,698
1.07,633
3376,617
857,815
2463,366
3876,246
4225,837
2732,653
4319,178
893,253
3759,207
877,879
883,528
994,640
674,936
3203,676
3377,763
4105,179
4032,231
2127,417
1.77,276
1457,196
1218,890
2968,905
424,223
1244,235
3515,773
3172,616
3602,696
1372,889
3.27,675
2525,387
3646,960
1091,894
896,173
908,709
1069,308
2825,844
0.63,310
3832,770
4044,649
3442,656
3647,881
3135,189
1693,596
3548,156
3291,651
1146,190
831,157
945,678
539,187
3731,124
847,905
1939,394
1357,889
3548,967
0.87,254
3205,828
1802,849
1073,811
3929,945
656,779
1297,222
2612,409
2452,451
3864,763
439,818
2785,738
552,225
4055,146
839,555
1805,661
339,216
3621,596
2701,723
4123,786
526,278
3819,825
1095,945
1601,878
1299,899
941,778
2834,388
1062,812
705,751
562,762
3193,610
1453,577
3167,953
3309,619
2369,368
3989,607
1415,234
0.66,635
1434,724
601,587
1042,683
831,240
4161,773
2949,195
2879,863
2499,452
3784,816
1875,849
4209,682
563,665
1312,668
668,655
1925,785
4727,228
1709,785
1714,635
2996,617
491,667
4318,302
667,690
1013,890
1369,894
757,157
4176,673
1251,641
4249,199
764,549
2553,397
4077,655
4017,844
392,247
1.63,307
344,174
1559,917
3201,823
2419,431
0.24,228
1244,669
4239,782
4035,649
3552,706
2502,445
1602,618
2726,706
737,797
1227,202
3722,860
3132,189
615,595
1643,278
2081,747
1.73,300
4434,219
1887,682
3961,344
3463,212
3165,952
3404,945
1562,712
4029,337
2749,401
1396,787
1.31,585
1232,678
1647,677
2.03,734
4329,821
635,672
4.32,284
1894,278
764,647
2882,827
3275,899
4512,160
963,811
1.5,753
521,812
3208,806
4092,611
1839,697
2839,669
2456,411
3904,747
3829,775
4217,789
739,155
715,819
3.25,696
1268,864
466,818
3557,803
3.12,846
4405,291
776,854
974,850
1.69,688
261,753
1.64,772
4.18,263
788,616
3866,903
3021,658
1552,594
1.3,806
483,866
2618,667
3815,591
3.16,288
3158,854
452,763
1275,931
3125,583
4473,223
1175,254
3205,315
4128,905
4007,165
3126,717
4443,273
1174,860
1154,675
3112,734
1811,801
677,924
3918,694
749,714
627,771
4136,801
2861,812
259,828
1674,238
3401,939
1283,907
367,786
424,747
847,546
3298,305
1034,570
3762,916
4.21,138
945,161
2982,625
1291,751
583,765
4049,764
1686,600
4144,703
919,310
2056,245
975,723
902,537
4627,224
2932,797
3639,668
3323,961
2675,411
2738,407
1991,770
443,260
1.5,834
0.66,166
0.31,720
432,633
869,668
4153,838
1835,249
1731,259
1935,434
3201,807
1.35,865
3703,846
3052,719
2989,832
3657,926
1206,750
1044,123
3032,837
3804,937
4505,223
2735,804
972,766
1.49,939
3815,791
3991,335
3345,306
844,764
382,811
768,847
3254,837
949,663
3193,608
616,754
1369,139
1008,142
3745,164
1284,295
3.9,719
3793,580
3243,818
1102,879
4524,302
3.63,350
1363,178
3.32,551
4146,277
681,712
4043,813
598,908
373,190
0.72,653
3.95,582
1887,842
1524,330
1305,751
814,943
368,789
4089,759
795,682
3421,812
1743,259
1441,622
3.83,867
342,227
3306,803
1239,569
1965,262
1021,679
3732,819
4.11,654
0.67,142
2049,383
4078,771
2776,647
0.49,255
3835,277
3446,736
3787,562
1787,719
2987,676
3.66,172
1402,269
3941,891
902,953
225,250
1621,734
1902,409
534,751
3599,313
1438,837
3951,293
0.77,555
1973,268
908,591
929,301
3292,166
1637,765
3732,182
587,182
3137,862
3572,929
1092,892
1059,857
3104,752
695,789
2813,650
796,160
684,728
3505,188
2974,883
1517,623
1394,819
2999,863
1862,418
3747,132
3317,722
3451,874
4031,845
857,642
1.18,299
863,334
4006,310
3878,568
2774,749
3868,922
0.69,814
637,141
3191,894
1835,245
936,561
1275,316
3336,307
1145,273
1.73,767
4127,314
4109,581
271,269
993,248
3901,634
0.72,734
3167,927
3535,834
1579,322
1725,683
4306,781
864,871
3202,901
1868,786
0.84,534
3137,732
1532,273
465,644
0.96,796
677,785
1593,262
1068,559
0.99,163
306,678
1218,700
689,646
3398,722
2304,376
3927,618
665,305
833,328
549,852
3082,687
712,883
1665,426
3957,610
1548,923
4175,336
1838,814
3.95,935
2666,824
2813,770
1251,318
619,194
406,676
2697,385
1911,711
3.01,794
4254,235
1406,728
1776,901
3123,640
1468,244
1729,869
801,165
807,652
4.22,802
1323,325
1633,290
342,214
3618,591
1001,864
2789,655
846,609
3.04,792
1921,412
1627,570
1745,647
965,942
1443,566
1.46,243
2974,278
3112,824
519,748
2996,243
4.2,213
3106,182
3745,776
1224,296
1878,813
4064,925
2702,838
729,242
1233,178
1175,285
1511,776
1408,630
3309,208
3.68,588
3766,825
1258,140
1255,326
4.28,743
995,165
3424,651
1158,921
3343,916
3898,346
3.24,555
1161,758
2985,672
1449,648
1477,638
1034,623
1738,736
1233,558
491,178
3546,658
1013,891
1208,935
1172,830
3242,631
1157,125
4319,272
4.12,340
4707,253
3855,324
1.68,152
1351,224
3169,819
1042,918
3729,551
1088,879
4.31,324
1635,860
1.4,344
1835,814
4364,296
3284,241
2053,751
755,835
3.51,581
3521,168
3473,950
3686,189
1516,799
2685,788
3195,915
303,184
2082,758
3773,178
3364,635
1803,199
3572,186
2.93,199
3155,913
3367,703
3479,820
3303,534
3702,263
1834,286
1.33,235
3331,744
1367,737
1108,212
3121,743
319,780
3088,578
1107,724
2984,602
499,174
0.51,154
3358,657
1947,820
1999,774
1476,657
4426,218
396,643
4283,783
1268,737
3468,793
3736,329
858,929
3761,296
999,171
2568,400
3888,674
2642,846
3986,295
1643,316
3406,733
2802,866
1424,680
3011,673
3156,885
1636,838
868,693
4378,776
1816,277
297,177
3424,570
1852,845
2688,838
1.83,736
797,289
3225,297
1609,163
3377,262
1034,116
355,166
247,698
3909,827
1325,917
4056,152
1.7,632
2608,845
1668,402
752,345
802,124
631,886
3833,580
3879,678
3013,192
987,883
628,662
3688,314
214,856
1846,678
4479,284
3957,674
2718,399
4111,611
3942,874
1669,214
4138,274
3388,813
3409,668
4683,250
1045,282
3879,342
3015,192
1154,931
4202,641
1276,926
3837,578
1688,635
937,830
3616,692
3917,221
3464,735
4002,609
215,777
3298,615
1135,732
3623,355
3535,811
1653,936
1334,912
2822,650
3455,664
3812,188
3458,936
209,235
3331,892
3753,345
4192,744
544,169
4.14,812
1369,632
507,687
1737,687
1476,698
1969,404
1035,743
3015,206
1865,716
1203,237
351,724
3259,153
3.47,642
218,818
1126,597
3007,262
1.67,668
1895,788
1412,666
4068,807
621,165
3289,697
3.82,862
4599,232
2791,749
1149,348
2758,762
644,223
1201,273
3458,778
1028,966
3447,726
3285,798
1213,291
2.6,785
1681,642
1634,322
514,245
3844,644
1573,302
391,180
3.9,726
1969,441
1166,775
4203,222
0.61,780
2897,637
0.72,652
4012,687
2957,236
3419,331
1348,954
1229,957
3854,703
908,956
3.73,208
2888,645
1824,653
4457,263
1432,132
2643,841
1499,807
616,647
3979,312
1463,853
1331,179
1575,179
2965,675
588,271
1461,195
3716,736
228,672
3905,884
3374,624
2194,410
1.8,857
867,551
1474,925
407,807
872,738
1.16,216
232,241
4121,893
1505,245
757,929
3417,180
2859,628
3464,213
314,639
3.44,307
3494,650
2722,867
3547,881
794,278
3786,625
1435,771
469,743
3426,310
3009,207
3284,716
1611,851
613,260
3765,831
3628,146
3163,256
4.2,857
2265,407
713,671
1091,126
3832,142
324,690
1567,334
3743,193
424,215
2795,679
3277,582
1585,275
4.01,576
1365,843
3443,620
1205,924
4547,202
2971,683
1375,146
742,168
3589,692
498,826
3149,663
959,821
1178,282
3.35,815
1362,294
3586,193
4169,177
671,874
3509,269
3713,691
4.37,777
3086,285
1682,856
857,314
3723,596
3506,824
3286,772
3511,621
1653,660
3564,269
1094,323
1311,904
515,844
1764,412
2725,801
998,545
3032,867
3637,354
0.88,882
3.28,877
1354,917
2072,238
483,275
3812,194
648,237
905,689
1629,810
4637,269
4163,183
4.4,289
4248,827
1268,798
679,879
2443,359
3.87,295
4122,181
3527,252
3962,857
885,255
3639,298
1186,147
1103,838
1891,683
1823,682
1574,907
1478,305
851,313
3366,861
4445,293
3921,178
3657,256
409,874
643,759
1955,406
3.07,922
1264,229
1179,830
3512,900
3555,678
1684,163
1046,740
853,814
4443,150
1172,725
3471,275
208,778
3328,239
3371,604
1325,812
1154,152
3882,703
1597,852
3304,603
0.57,861
3969,149
3492,266
1599,764
1444,131
2.57,399
2962,587
3079,576
1399,159
3935,647
1546,766
1683,905
1668,816
3182,879
3709,758
3989,140
1189,135
3411,892
3357,194
0.22,289
852,694
0.5,813
3297,650
3168,580
1827,434
1128,123
3244,867
506,604
911,575
3212,859
4359,215
473,196
3339,751
1572,658
2.81,681
624,691
3402,952
4144,186
1503,284
773,853
748,697
3555,564
4349,757
383,624
1167,149
3085,707
1172,215
3799,256
3382,778
2931,843
1461,302
1227,722
3873,843
4031,263
4003,646
1457,721
2966,757
206,822
3358,209
2838,671
3174,753
603,732
3245,696
294,233
0.84,951
1125,294
4569,238
1243,694
3243,722
4186,746
997,540
633,767
1573,195
4129,701
3447,545
2798,849
1014,542
2739,736
1012,660
3876,808
1761,662
823,122
1358,325
3031,695
3788,285
1083,646
901,209
4188,767
1295,347
1584,291
4.36,278
3877,625
3157,602
1137,804
1438,946
1668,246
1554,833
1765,880
1.3,864
2914,738
1381,714
1706,434
1568,568
3961,818
4317,818
3557,553
328,239
642,654
3733,825
657,265
1705,921
1187,229
1.79,788
3999,647
425,898
0.84,351
337,670
1221,777
933,281
1559,608
3712,908
2995,707
1955,232
656,180
1733,776
4143,160
3.79,898
279,652
4.28,659
302,638
3496,285
2.11,377
604,695
1094,246
3712,845
978,738
3871,155
3062,571
4533,210
3559,223
3416,933
4556,223
4134,145
2.94,639
3735,320
505,291
3.84,679
575,176
2995,873
1224,745
1625,206
4315,277
1328,320
2787,390
1229,694
2488,440
2839,629
4035,902
1565,623
3335,633
3558,223
909,818
609,623
3227,896
3798,880
453,209
4136,155
3665,157
4186,785
539,640
3108,933
2593,360
4481,760
3324,752
2.18,412
1089,903
818,542
458,623
0.28,675
633,758
3409,902
699,831
2894,803
3574,149
638,658
1013,902
1.09,328
1.72,820
2855,833
0.43,200
3715,619
3993,168
3.69,776
937,313
1809,642
1223,943
382,800
635,615
3544,621
3518,712
2761,884
713,331
964,285
3822,739
4114,784
1385,609
841,539
4207,317
3127,215
1208,762
0.78,843
3266,294
3805,918
3094,739
457,176
686,678
924,662
1649,278
1079,786
825,915
1351,915
1.37,136
776,278
2169,408
1452,900
2332,438
477,752
1298,607
315,191
3121,301
686,197
1186,677
1548,233
3477,718
1.86,231
3216,796
1574,847
3716,152
3.72,856
3604,909
814,210
935,743
1048,545
4217,224
3584,884
3595,201
3539,544
3262,797
1377,762
584,788
846,952
3008,623
407,299
3759,663
1229,172
3293,265
788,286
1143,687
745,268
2644,833
4387,222
1.87,773
1928,412
1537,331
3727,931
2037,242
3543,603
614,140
3153,228
3271,202
556,245
693,339
1984,425
542,820
3829,624
1673,229
4454,233
3985,879
458,260
3758,334
1193,134
3822,617
3233,185
4383,261
1782,314
489,711
0.48,208
3035,728
4313,693
2928,785
1705,870
931,217
1204,651
555,623
1567,781
2427,451
3582,637
2897,645
3772,813
1.19,201
1.07,175
3231,188
3419,562
3341,747
1428,609
1853,815
3488,906
2328,383
3.4,672
2781,627
3694,266
3632,731
3808,684
3134,941
3177,923
4358,150
1003,637
3875,256
3908,869
1772,778
2947,628
3114,577
3609,562
4189,744
1573,597
3447,885
3788,811
1427,252
931,931
3521,668
3444,794
3958,727
3281,968
853,963
271,278
2.73,794
3131,282
871,840
248,687
3666,618
2841,659
1034,351
1637,631
2956,705
832,669
1981,710
3795,824
4021,612
1625,767
2.4,437
0.88,290
3589,147
2915,203
0.75,663
1097,250
3.31,806
3228,161
982,542
814,164
925,788
4224,238
2142,380
3.48,967
1089,772
4405,246
1634,583
4143,833
3352,754
4098,698
601,294
4386,169
2221,454
1633,936
3323,852
1.29,788
3778,117
3932,617
1156,935
3382,743
3429,816
2648,773
618,873
875,783
1.82,414
3887,920
3636,959
1482,323
3202,612
675,565
269,694
4112,933
736,315
3476,283
3638,934
954,975
3851,837
3402,879
1.32,596
2177,427
271,269
1221,727
3676,571
3283,287
3546,137
3553,617
1024,635
3496,325
4024,186
1206,611
3372,251
842,882
1633,336
2001,783
0.82,706
3217,841
4298,731
2875,760
3769,570
4005,688
2676,703
4096,197
3758,230
3196,261
1025,815
3011,617
3219,944
1096,906
244,832
2973,205
3981,219
872,630
1074,935
1136,929
634,223
1.59,271
962,583
3288,703
1218,767
1.86,726
1728,898
2003,385
2216,392
1051,701
2631,817
1368,303
1741,897
466,215
3634,908
1217,942
3.33,624
4083,259
3654,922
932,335
1.69,246
1621,273
4151,714
1668,596
1439,273
1299,694
279,268
3394,972
3.87,653
3768,766
2.93,792
1237,300
765,849
4103,236
534,680
1751,899
1.69,315
3241,943
3431,951
709,906
4233,814
4183,332
3714,682
3482,217
4121,227
498,636
519,819
3.69,321
3002,801
557,595
4352,707
2052,247
3302,777
865,532
2456,460
906,969
1464,720
1527,162
2778,810
1122,280
2317,410
522,669
2944,764
3195,721
3438,236
3975,649
4153,134
1.24,547
1911,821
3101,163
1246,295
1526,667
1444,265
1791,826
508,196
2721,717
3034,172
3938,133
545,651
4.05,654
2958,234
3342,164
3872,222
845,744
1281,170
3129,260
1315,864
4299,241
1612,570
4123,824
1498,780
764,908
1254,779
4492,232
3367,839
1549,699
1.21,232
4339,783
1723,397
1668,875
1328,956
1949,701
3356,624
3639,878
0.73,337
3684,182
4078,335
268,653
973,752
874,112
1569,736
1397,612
4143,802
3347,870
649,226
3233,752
3905,580
2412,444
3494,692
4084,648
3636,786
1848,179
4116,603
1267,696
2.96,900
3879,615
1057,258
489,727
4279,809
1.36,132
3457,570
4.15,605
0.71,609
1054,275
4139,619
3252,644
3474,321
1032,167
2859,609
3493,316
2861,735
1796,306
3676,573
905,829
3629,161
3788,138
4508,229
1893,435
1607,921
3849,698
1026,855
3071,283
2988,229
1.82,307
3118,914
2422,368
3284,529
973,158
4184,229
4.03,258
3178,799
1.03,748
4079,825
1441,173
3306,677
3403,871
2856,708
4478,276
1323,701
4084,723
1.37,672
3027,811
767,220
3177,913
1081,701
1199,670
1338,787
1116,261
1235,249
3086,202
743,874
425,185
3.54,778
892,349
1777,657
1482,282
0.56,906
814,272
3436,570
3827,811
1233,208
1835,738
3552,823
0.31,797
3711,642
3646,211
643,714
2409,459
1663,268
1604,632
3396,796
3469,207
3091,760
3.73,894
916,235
405,294
366,748
1732,669
2409,394
1852,389
3457,870
3148,578
2706,405
3808,668
1755,323
1371,157
1672,853
3603,353
2832,671
3263,719
3167,276
4472,310
3575,341
4526,274
3478,578
3286,587
3504,721
3732,821
1683,579
2106,397
899,134
3806,279
1392,557
1.9,784
1782,385
1776,884
1.19,790
363,220
3791,938
4251,836
0.66,780
3.32,746
1115,571
1.43,900
564,667
954,878
1482,819
2862,760
383,807
967,546
3768,215
4307,675
511,596
3766,721
1028,270
399,754
0.68,683
4153,691
1472,269
835,947
3772,877
513,221
906,218
2969,610
862,955
281,210
0.73,953
3371,290
495,298
1414,605
0.86,178
3382,585
1737,768
776,851
2617,852
1.77,195
1753,198
4184,291
1416,733
0.91,143
1364,652
4031,685
1433,150
1229,710
2876,786
3734,713
3387,292
2909,635
4087,649
3411,828
1398,682
938,954
2295,370
1952,248
686,847
2282,431
2426,402
4116,896
4.35,318
1841,439
456,685
3657,311
1.69,753
706,285
1045,698
1957,752
1453,302
1093,741
3864,711
3098,781
859,203
817,587
1164,255
1.76,421
3.38,558
1786,679
3394,139
3823,256
3469,305
2854,651
1994,258
2659,651
865,712
3194,911
3169,952
839,774
4169,622
3706,719
3724,895
293,841
1658,594
4273,659
911,245
1027,269
842,759
1115,143
1301,559
411,614
1526,844
3136,214
1443,884
3281,295
3223,273
3746,155
1322,255
3313,976
0.47,703
1.39,674
3227,919
1872,269
1405,570
656,626
3281,861
3894,606
553,657
1436,760
335,776
1203,240
1047,223
4529,288
485,802
3338,629
1719,708
1168,318
1786,225
3387,754
1.2,950
3.43,717
0.47,907
1654,776
4015,823
1678,604
1.76,215
0.75,332
3872,700
602,737
809,127
3406,152
3891,760
495,733
3608,802
3938,921
3879,858
1722,199
1892,266
1202,211
621,201
2443,419
3675,310
4036,936
3826,345
2626,775
2949,757
1597,869
4062,684
1909,737
1578,155
1097,959
762,921
1096,926
2005,213
1188,906
1209,599
1009,134
3439,933
3755,843
3106,290
1813,169
3352,219
3421,767
3661,628
2561,420
1099,239
1595,294
4068,244
1.49,846
682,835
3568,716
3771,290
3015,910
3216,805
2456,416
4388,726
4281,274
3878,655
3626,916
3.84,215
3592,136
832,766
1673,315
1167,302
3369,589
1681,157
3.86,812
964,795
1767,859
669,716
4192,646
4328,225
324,695
1278,874
1426,140
2651,849
3368,935
3781,176
2993,750
639,657
879,305
3773,688
2856,786
4601,219
3084,211
1133,936
341,208
1061,851
1619,757
799,750
268,732
2966,279
735,794
281,657
1099,887
3445,179
1032,923
3546,139
1612,613
1053,198
1041,731
1263,280
1773,654
1512,149
4222,298
3069,294
1093,940
3457,123
1511,577
356,876
3456,271
1.16,204
4249,760
3253,926
553,620
3221,245
3229,184
2954,589
2966,829
3786,190
3098,789
2105,452
4104,130
3247,755
1542,138
1717,680
1242,930
3069,669
3007,817
2654,786
3908,774
3311,240
3708,226
393,229
1675,141
3477,945
3898,627
3963,858
4031,142
3074,686
2353,421
586,879
1.71,327
1242,742
947,223
1373,274
3723,139
4016,315
1714,676
3451,949
0.31,705
3629,867
2769,863
244,778
3.38,896
493,878
1087,797
3943,901
3383,560
1621,174
3772,711
3853,934
1553,213
2712,661
812,784
4139,902
3694,752
3684,854
2966,740
1162,733
3853,605
3454,613
1396,289
3419,831
3544,171
1.62,829
1095,339
2.31,364
1371,583
1.53,301
465,197
3418,556
3188,737
2108,379
3502,252
3711,337
1003,298
4181,300
491,645
4.47,218
452,612
1496,795
3212,187
1416,143
4252,242
3538,192
0.77,224
3226,622
911,889
3038,796
2664,818
2787,762
1.34,947
4687,265
3694,702
3225,227
3475,255
3327,842
1595,674
4353,696
3135,873
1219,565
872,336
3595,787
1662,902
854,948
543,854
759,877
2993,206
3988,807
478,179
1336,809
3083,704
3487,954
601,623
1109,767
1291,207
3145,673
1554,847
3059,936
4421,254
593,612
3457,281
3769,675
301,695
3467,841
3525,567
807,330
3356,538
3039,779
3824,311
4195,697
4189,252
3333,163
1128,899
3029,664
345,227
3.9,646
353,674
1992,705
365,777
253,659
3691,284
1.19,779
3651,814
806,908
3294,299
715,318
1737,147
1081,571
3558,900
4077,333
334,203
3552,585
785,642
3616,196
4301,136
0.44,315
3358,213
3152,223
3981,900
3901,720
2188,419
1369,240
3.69,901
4034,312
1.67,572
4.23,643
2999,219
1269,669
2761,759
3143,772
3.47,144
2222,392
3536,248
879,247
3939,251
3843,343
1611,784
1921,227
945,210
3002,241
741,872
1.09,658
1.38,322
4016,151
3495,548
1031,164
1.54,883
4212,807
3166,154
1659,878
3036,205
717,786
1912,198
3657,670
932,970
2742,409
3805,170
3885,141
3501,851
723,794
1805,291
2717,419
562,264
778,833
3148,676
3321,562
4156,326
3291,270
1422,709
4189,771
4236,863
1387,327
1426,938
3354,805
915,148
1722,140
0.59,787
2787,876
3288,227
337,804
4262,642
649,326
3658,792
742,815
826,735
1718,930
4.18,671
3.81,173
242,852
3444,612
1073,550
953,339
3668,802
335,724
4.38,287
3464,146
1874,856
3479,713
4267,305
3255,309
4125,755
653,167
2.72,844
979,309
3205,791
717,828
3011,750
3383,317
1741,745
535,262
1551,938
3292,185
1922,690
872,599
3401,292
4107,304
1741,732
3126,854
1102,330
3401,296
1979,424
3897,924
3347,179
1599,281
1154,720
4398,317
3131,651
1506,599
538,818
289,258
1875,426
826,964
0.64,774
3201,317
4121,160
3689,897
3115,863
3944,931
3752,596
3544,174
396,651
2757,791
2913,781
926,551
2869,621
203,280
894,542
3676,940
849,689
2951,685
362,652
4043,332
2671,813
2931,903
2634,709
271,284
1787,800
3.47,850
3915,339
783,758
3159,616
1203,292
3994,603
1509,306
609,163
3904,653
981,224
1405,635
1102,180
1984,791
2617,404
335,798
3822,584
3072,605
3083,249
3956,724
3.69,146
4054,580
3434,175
1337,306
462,744
3588,637
1104,805
3495,655
3239,904
0.82,684
1916,711
1521,666
1944,695
3764,208
3392,811
3631,183
516,838
2998,801
